Date,Open,High,Low,close split,Close splits and dividend,Volume
2025-05-15,210.95,212.96,209.54,211.45,211.21,45029500
2025-05-16,212.36,212.57,209.77,211.26,211.02,54737900
2025-05-19,207.91,209.48,204.26,208.78,208.54,46140500
2025-05-20,207.67,208.47,205.03,206.86,206.63,42496600
2025-05-21,205.17,207.04,200.71,202.09,201.86,59211800
2025-05-22,200.71,202.75,199.7,201.36,201.13,46742400
2025-05-23,193.67,197.7,193.46,195.27,195.05,78432900
2025-05-27,198.3,200.74,197.43,200.21,199.98,56288500
2025-05-28,200.59,202.73,199.9,200.42,200.19,45339700
2025-05-29,203.58,203.81,198.51,199.95,199.72,51396800
2025-05-30,199.37,201.96,196.78,200.85,200.62,70819900
2025-06-02,200.28,202.13,200.12,201.7,201.47,35423300
2025-06-03,201.35,203.77,200.96,203.27,203.04,46381600
2025-06-04,202.91,206.24,202.1,202.82,202.59,43604000
2025-06-05,203.5,204.75,200.15,200.63,200.4,55126100
2025-06-06,203.0,205.7,202.05,203.92,203.69,46607700
2025-06-09,204.39,206.0,200.02,201.45,201.22,72862600
2025-06-10,200.6,204.35,200.57,202.67,202.44,54672600
2025-06-11,203.5,204.5,198.41,198.78,198.55,60989900
2025-06-12,199.08,199.68,197.36,199.2,198.97,43904600
2025-06-13,199.73,200.37,195.7,196.45,196.23,51447300
2025-06-16,197.3,198.69,196.56,198.42,198.2,43020700
2025-06-17,197.2,198.39,195.21,195.64,195.42,38856200
2025-06-18,195.94,197.57,195.07,196.58,196.36,45394700
2025-06-20,198.24,201.7,196.86,201.0,200.77,96813500
2025-06-23,201.63,202.3,198.96,201.5,201.27,55814300
2025-06-24,202.59,203.44,200.2,200.3,200.07,54064000
2025-06-25,201.45,203.67,200.62,201.56,201.33,39525700
2025-06-26,201.43,202.64,199.46,201.0,200.77,50799100
2025-06-27,201.89,203.22,200.0,201.08,200.85,73188600
2025-06-30,202.01,207.39,199.26,205.17,204.94,91912800
2025-07-01,206.67,210.19,206.14,207.82,207.58,78788900
2025-07-02,208.91,213.34,208.14,212.44,212.2,67941800
2025-07-03,212.15,214.65,211.81,213.55,213.31,34955800
2025-07-07,212.68,216.23,208.8,209.95,209.71,50229000
2025-07-08,210.1,211.43,208.45,210.01,209.77,42848900
2025-07-09,209.53,211.33,207.22,211.14,210.9,48749400
2025-07-10,210.51,213.48,210.03,212.41,212.17,44443600
2025-07-11,210.57,212.13,209.86,211.16,210.92,39765800
2025-07-14,209.93,210.91,207.54,208.62,208.38,38840100
2025-07-15,209.22,211.89,208.92,209.11,208.87,42296300
2025-07-16,210.3,212.4,208.64,210.16,209.92,47490500
2025-07-17,210.57,211.8,209.59,210.02,209.78,48068100
2025-07-18,210.87,211.79,209.7,211.18,210.94,48974600
2025-07-21,212.1,215.78,211.63,212.48,212.24,51377400
2025-07-22,213.14,214.95,212.23,214.4,214.16,46404100
2025-07-23,215.0,215.15,212.41,214.15,213.91,46989300
2025-07-24,213.9,215.69,213.53,213.76,213.52,46022600
2025-07-25,214.7,215.24,213.4,213.88,213.64,40268800
2025-07-28,214.03,214.85,213.06,214.05,213.81,37858000
2025-07-29,214.18,214.81,210.82,211.27,211.03,51411700
2025-07-30,211.9,212.39,207.72,209.05,208.81,45512500
2025-07-31,208.49,209.84,207.16,207.57,207.33,80698400
2025-08-01,210.87,213.58,201.5,202.38,202.15,104434500
2025-08-04,204.51,207.88,201.68,203.35,203.12,75109300
2025-08-05,203.4,205.34,202.16,202.92,202.69,44155100
2025-08-06,205.63,215.38,205.59,213.25,213.01,108483100
2025-08-07,218.88,220.85,216.58,220.03,219.78,90224800
2025-08-08,220.83,231.0,219.25,229.35,229.09,113854000
2025-08-11,227.92,229.56,224.76,227.18,227.18,61806100
2025-08-12,228.01,230.8,227.07,229.65,229.65,55626200
2025-08-13,231.07,235.0,230.43,233.33,233.33,69878500
2025-08-14,234.06,235.12,230.85,232.78,232.78,51916300
2025-08-15,234.0,234.28,229.34,231.59,231.59,56038700
2025-08-18,231.7,233.12,230.11,230.89,230.89,37476200
2025-08-19,231.28,232.87,229.35,230.56,230.56,39402600
2025-08-20,229.98,230.47,225.77,226.01,226.01,42263900
2025-08-21,226.27,226.52,223.78,224.9,224.9,30621200
2025-08-22,226.17,229.09,225.41,227.76,227.76,42477800
2025-08-25,226.48,229.3,226.23,227.16,227.16,30983100
2025-08-26,226.87,229.49,224.69,229.31,229.31,54575100
2025-08-27,228.61,230.9,228.26,230.49,230.49,31259500
